C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
48.181454,37843621.17,40.93602,LOS
46.575584,37843522.3,40.937401,LOS
46.881996,37843418.24,40.938793,LOS
48.22345,37843319.49,40.940174,LOS
47.037601,37843220.65,40.94157,LOS
46.933018,37843121.91,40.94297,LOS
46.588974,37843017.57,40.944347,LOS
47.379539,37842918.51,40.945732,LOS
47.740223,37842819.71,40.947124,LOS
46.876442,37842720.73,40.948524,LOS
46.813118,37842616.34,40.949905,LOS
48.088802,37842517.47,40.951302,LOS
48.157784,37842418.8,40.952686,LOS
47.574512,37842319.76,40.954082,LOS
47.71463,37842220.62,40.955471,LOS
47.914398,37842116.22,40.956856,LOS
47.216633,37842017.31,40.958248,LOS
47.075165,37841918.25,40.959637,LOS
48.003223,37841819.39,40.961033,LOS
48.5313,37841720.3,40.96241,LOS
47.134724,37841616.0,40.963806,LOS
47.482124,37841517.2,40.965199,LOS
48.206772,37841418.42,40.966587,LOS
48.4011,37841319.3,40.967976,LOS
47.913342,37841220.54,40.96936,LOS
47.341866,37841115.94,40.970749,LOS
47.36628,37841016.83,40.972153,LOS
47.974453,37840917.78,40.973537,LOS
48.124619,37840818.72,40.974926,LOS
48.319389,37840719.89,40.976311,LOS
48.626873,37840615.62,40.977711,LOS
47.938667,37840516.41,40.979103,LOS
47.947437,37840417.54,40.980495,LOS
48.147823,37840318.41,40.981888,LOS
47.919079,37840219.22,40.983269,LOS
47.818756,37840115.08,40.984661,LOS
47.761112,37840016.19,40.986061,LOS
47.063599,37839917.2,40.98745,LOS
46.647411,37839817.92,40.988838,LOS
46.733921,37839718.96,40.990227,LOS
47.954739,37839614.52,40.991623,LOS
49.128616,37839515.58,40.993004,LOS
48.219185,37839416.46,40.994404,LOS
48.25853,37839317.35,40.9958,LOS
47.922287,37839218.26,40.997189,LOS
47.144314,37839114.09,40.998577,LOS
47.940765,37839015.09,40.999969,LOS
48.39592,37838916.06,41.001358,LOS
48.380936,37838817.21,41.002754,LOS
48.405918,37838718.28,41.004143,LOS
47.927982,37838614.01,41.005543,LOS
47.411251,37838515.29,41.006927,LOS
46.866741,37838416.14,41.008308,LOS
46.480427,37838317.25,41.009712,LOS
47.541607,37838212.66,41.011108,LOS
47.589825,37838113.42,41.012501,LOS
47.802975,37838014.34,41.013889,LOS
47.424992,37837915.17,41.015285,LOS
46.690788,37837816.19,41.016678,LOS
47.232044,37837711.78,41.018066,LOS
46.951599,37837612.99,41.019459,LOS
46.772385,37837514.0,41.020851,LOS
47.746899,37837414.63,41.022243,LOS
48.178471,37837315.6,41.02364,LOS
48.251827,37837211.36,41.025024,LOS
48.645363,37837111.81,41.026417,LOS
48.035038,37837013.07,41.027809,LOS
47.118664,37836914.06,41.029205,LOS
46.985527,37836814.78,41.030598,LOS
47.071331,37836710.78,41.031998,LOS
47.634922,37836611.74,41.033382,LOS
46.956459,37836512.46,41.034771,LOS
47.305408,37836413.11,41.036175,LOS
47.903412,37836313.94,41.037567,LOS
47.214035,37836209.33,41.03896,LOS
47.051929,37836110.35,41.040348,LOS
47.612915,37836011.23,41.04174,LOS
47.730427,37835912.22,41.043137,LOS
46.402279,37835813.06,41.044525,LOS
46.577572,37835708.48,41.045921,LOS
46.584824,37835609.33,41.047321,LOS
46.59082,37835510.23,41.048706,LOS
46.973515,37835411.13,41.050106,LOS
47.174194,37835312.16,41.051495,LOS
46.92807,37835207.69,41.052887,LOS
46.230442,37835109.05,41.054283,LOS
45.4608,37835010.09,41.055676,LOS
46.267815,37834911.26,41.057076,LOS
47.079418,37834806.58,41.058468,LOS
46.871578,37834707.58,41.059856,LOS
47.395119,37834608.04,41.06126,LOS
47.034966,37834508.99,41.062645,LOS
45.022594,37834409.92,41.064045,LOS
44.621235,37834305.73,41.065445,LOS
46.480366,37834206.16,41.066833,LOS
46.951038,37834106.79,41.068222,LOS
45.858692,37834007.79,41.069614,LOS
45.981445,37833908.85,41.071018,LOS
46.649513,37833804.55,41.072403,LOS
47.58868,37833705.48,41.073803,LOS
47.868099,37833606.26,41.075195,LOS
47.344883,37833507.06,41.076591,LOS
47.817558,37833407.87,41.077984,LOS
47.989155,37833308.76,41.079384,LOS
48.207695,37833204.25,41.080772,LOS
48.066998,37833104.94,41.082172,LOS
47.42704,37833005.62,41.083569,LOS
48.071522,37832906.7,41.084953,LOS
48.36557,37832802.17,41.086357,LOS
48.40374,37832702.99,41.087753,LOS
47.757751,37832603.76,41.089142,LOS
47.651623,37832504.79,41.090538,LOS
47.372818,37832405.7,41.091934,LOS
47.445393,37832306.44,41.093327,LOS
46.68277,37832201.6,41.094727,LOS
46.885586,37832102.45,41.096119,LOS
47.796974,37832003.02,41.097519,LOS
48.453411,37831903.67,41.098904,LOS
48.66449,37831804.75,41.100307,LOS
47.56234,37831700.19,41.1017,LOS
46.460083,37831601.14,41.1031,LOS
46.74609,37831501.84,41.104488,LOS
47.532288,37831402.78,41.105888,LOS
48.45599,37831303.58,41.107292,LOS
48.095585,37831199.15,41.108681,LOS
47.736954,37831099.98,41.110073,LOS
48.528011,37831000.94,41.111473,LOS
48.498718,37830901.79,41.112865,LOS
48.513084,37830802.34,41.114265,LOS
48.736935,37830697.77,41.115665,LOS
48.280991,37830598.51,41.117054,LOS
48.307484,37830499.18,41.118458,LOS
48.127247,37830399.84,41.11985,LOS
47.011135,37830300.82,41.12125,LOS
46.397957,37830196.02,41.122643,LOS
48.02895,37830096.67,41.124039,LOS
48.046585,37829997.49,41.125431,LOS
47.428741,37829898.33,41.126835,LOS
47.687038,37829799.23,41.128231,LOS
48.569149,37829694.72,41.12962,LOS
47.824924,37829595.63,41.131023,LOS
46.206047,37829496.32,41.132416,LOS
45.553368,37829397.15,41.133804,LOS
46.553017,37829298.03,41.135208,LOS
48.127129,37829193.46,41.136604,LOS
48.85339,37829094.23,41.138,LOS
48.664192,37828994.97,41.139397,LOS
48.333618,37828895.82,41.1408,LOS
48.171711,37828796.81,41.142189,LOS
48.525455,37828692.08,41.143589,LOS
47.850441,37828593.23,41.144993,LOS
46.763378,37828494.05,41.146385,LOS
46.877014,37828394.67,41.147785,LOS
47.843552,37828295.5,41.149178,LOS
48.461555,37828190.77,41.150578,LOS
48.526157,37828091.42,41.151978,LOS
48.689388,37827992.3,41.153374,LOS
48.471386,37827893.22,41.154774,LOS
47.874474,37827788.68,41.156174,LOS
47.187489,37827689.55,41.15757,LOS
46.350494,37827590.58,41.158966,LOS
46.240139,37827491.15,41.160358,LOS
46.451797,37827391.77,41.161755,LOS
46.75312,37827286.9,41.163162,LOS
46.442257,37827187.47,41.164562,LOS
45.967369,37827088.42,41.165955,LOS
46.404949,37826988.87,41.167347,LOS
47.290207,37826889.47,41.168751,LOS
47.185074,37826790.19,41.170147,LOS
46.56818,37826685.68,41.171543,LOS
46.829155,37826586.35,41.172947,LOS
46.411331,37826487.17,41.174347,LOS
46.16634,37826387.39,41.175743,LOS
46.662575,37826288.17,41.177139,LOS
46.606007,37826183.21,41.178539,LOS
46.004738,37826083.56,41.179932,LOS
46.03318,37825983.82,41.181335,LOS
46.535175,37825884.66,41.182739,LOS
47.022568,37825785.09,41.184135,LOS
47.102333,37825685.74,41.185528,LOS
47.793312,37825586.48,41.186932,LOS
47.461002,37825481.74,41.188332,LOS
46.561798,37825382.08,41.189728,LOS
46.721569,37825282.52,41.191124,LOS
47.176346,37825183.04,41.192528,LOS
47.828964,37825083.3,41.193932,LOS
48.383934,37824983.8,41.195324,LOS
48.774582,37824878.93,41.196728,LOS
48.409027,37824779.66,41.198116,LOS
47.723804,37824680.41,41.19952,LOS
48.125408,37824581.03,41.200924,LOS
47.880577,37824481.42,41.20232,LOS
47.199947,37824376.82,41.203716,LOS
47.598953,37824277.31,41.20512,LOS
47.849945,37824177.97,41.206524,LOS
48.061954,37824078.3,41.20792,LOS
48.52137,37823978.99,41.209324,LOS
48.320366,37823879.67,41.210728,LOS
48.610802,37823774.94,41.21212,LOS
48.946785,37823675.68,41.213516,LOS
49.184113,37823576.19,41.214916,LOS
49.490845,37823476.97,41.216316,LOS
48.976498,37823377.66,41.21772,LOS
47.67374,37823273.06,41.21912,LOS
47.889957,37823173.71,41.220524,LOS
48.249966,37823074.4,41.221916,LOS
48.936447,37822975.29,41.223324,LOS
48.995682,37822875.88,41.224724,LOS
48.307545,37822771.25,41.22612,LOS
48.117531,37822671.67,41.227512,LOS
48.783401,37822572.27,41.22892,LOS
48.366402,37822473.1,41.230316,LOS
47.195816,37822373.88,41.23172,LOS
47.53418,37822269.06,41.233124,LOS
48.894535,37822169.75,41.23452,LOS
48.721596,37822070.25,41.23592,LOS
47.57663,37821970.52,41.237324,LOS
47.880272,37821871.36,41.238724,LOS
48.378059,37821766.54,41.240128,LOS
48.367142,37821666.86,41.241524,LOS
48.84539,37821567.29,41.242924,LOS
48.681252,37821467.86,41.244324,LOS
47.690109,37821368.45,41.245731,LOS
46.986504,37821268.98,41.247124,LOS
47.128056,37821163.87,41.248535,LOS
47.629822,37821064.5,41.249939,LOS
47.901382,37820965.05,41.251331,LOS
48.749638,37820865.51,41.252731,LOS
48.652088,37820766.03,41.254139,LOS
47.981968,37820666.55,41.255543,LOS
47.814697,37820561.37,41.256935,LOS
48.626286,37820462.06,41.258339,LOS
47.775455,37820362.3,41.259739,LOS
47.447403,37820262.9,41.261147,LOS
48.093582,37820163.25,41.262547,LOS
47.582081,37820063.88,41.26395,LOS
47.03286,37819959.11,41.265343,LOS
47.304142,37819859.9,41.266747,LOS
47.335766,37819760.46,41.26815,LOS
47.165955,37819660.77,41.269554,LOS
46.699352,37819561.32,41.270954,LOS
47.525208,37819456.65,41.272358,LOS
48.432915,37819357.38,41.273758,LOS
49.424728,37819257.97,41.275166,LOS
49.348965,37819158.64,41.276562,LOS
48.588047,37819059.47,41.277962,LOS
46.840355,37818954.92,41.279366,LOS
46.235512,37818855.52,41.280766,LOS
46.1521,37818756.36,41.282169,LOS
46.404869,37818657.16,41.283577,LOS
47.110386,37818552.25,41.284969,LOS
48.914833,37818453.24,41.286373,LOS
49.029976,37818354.09,41.287777,LOS
48.835079,37818254.72,41.289177,LOS
48.331509,37818155.3,41.290592,LOS
47.774914,37818050.7,41.291996,LOS
47.677677,37817951.22,41.293392,LOS
47.081944,37817851.92,41.294792,LOS
47.015903,37817752.4,41.2962,LOS
47.42704,37817652.92,41.297604,LOS
46.716892,37817548.17,41.299004,LOS
47.007469,37817448.81,41.300407,LOS
47.156605,37817349.42,41.301811,LOS
46.795269,37817250.3,41.303204,LOS
47.233982,37817150.57,41.304611,LOS
47.643829,37817045.81,41.306015,LOS
47.291271,37816946.32,41.307415,LOS
46.673645,37816847.01,41.30883,LOS
46.962341,37816747.57,41.310226,LOS
47.284779,37816648.08,41.31163,LOS
46.657452,37816543.33,41.31303,LOS
46.374687,37816443.92,41.314442,LOS
46.317348,37816344.37,41.315842,LOS
45.856926,37816244.99,41.317249,LOS
46.918015,37816145.51,41.318653,LOS
47.617188,37816040.75,41.320049,LOS
46.994102,37815941.14,41.321457,LOS
47.092323,37815841.77,41.322865,LOS
46.241467,37815742.14,41.324265,LOS
46.008373,37815642.72,41.325668,LOS
45.994778,37815537.81,41.327076,LOS
46.474594,37815438.39,41.328476,LOS
47.377514,37815338.76,41.32988,LOS
47.743839,37815239.29,41.331284,LOS
48.036869,37815139.89,41.332691,LOS
47.789112,37815035.07,41.334095,LOS
46.589306,37814935.37,41.335503,LOS
46.100346,37814835.83,41.336903,LOS
46.946926,37814736.23,41.338306,LOS
47.106407,37814636.88,41.339714,LOS
47.418278,37814536.89,41.341118,LOS
48.233009,37814432.28,41.342522,LOS
48.584618,37814332.71,41.343925,LOS
48.751789,37814232.7,41.345329,LOS
47.929241,37814133.06,41.346733,LOS
47.205273,37814033.75,41.348141,LOS
47.273464,37813934.21,41.349541,LOS
47.464729,37813829.39,41.350952,LOS
47.773243,37813729.7,41.352356,LOS
48.041222,37813630.04,41.35376,LOS
48.808197,37813530.35,41.355164,LOS
48.773941,37813430.84,41.356575,LOS
47.970928,37813331.5,41.357983,LOS
47.881462,37813226.75,41.359386,LOS
48.019928,37813127.34,41.360783,LOS
47.311516,37813027.3,41.362194,LOS
46.862659,37812928.12,41.363598,LOS
47.214462,37812828.41,41.365002,LOS
47.890568,37812723.37,41.366409,LOS
48.273682,37812624.2,41.367817,LOS
48.219662,37812524.48,41.369217,LOS
47.821705,37812425.09,41.370625,LOS
48.217606,37812325.48,41.372028,LOS
48.065556,37812220.5,41.373432,LOS
48.380039,37812120.75,41.374836,LOS
47.943428,37812020.94,41.37624,LOS
48.114269,37811921.08,41.377647,LOS
48.380192,37811821.96,41.379055,LOS
47.182446,37811722.51,41.380459,LOS
47.075626,37811617.05,41.38187,LOS
47.556805,37811517.43,41.383278,LOS
48.65416,37811417.77,41.384686,LOS
48.994404,37811317.99,41.386089,LOS
48.646805,37811218.68,41.387493,LOS
48.520828,37811118.92,41.388897,LOS
49.257172,37811013.89,41.390308,LOS
49.033051,37810914.62,41.391708,LOS
48.372597,37810815.35,41.393127,LOS
47.933769,37810715.42,41.394527,LOS
46.644657,37810615.66,41.395939,LOS
47.108547,37810510.89,41.397339,LOS
47.465538,37810411.38,41.398743,LOS
47.364727,37810311.39,41.40015,LOS
47.460625,37810212.04,41.401558,LOS
47.058739,37810112.46,41.402962,LOS
47.297169,37810012.45,41.404377,LOS
47.779263,37809907.59,41.405781,LOS
47.377861,37809807.86,41.407192,LOS
46.406223,37809708.32,41.408596,LOS
46.477142,37809608.42,41.41,LOS
45.423496,37809509.04,41.411404,LOS
45.137802,37809403.63,41.412819,LOS
46.326645,37809304.36,41.414227,LOS
47.806179,37809204.55,41.415627,LOS
48.88549,37809104.69,41.417034,LOS
49.368324,37809004.95,41.418446,LOS
48.53175,37808905.44,41.419849,LOS
48.823902,37808800.68,41.421265,LOS
48.596474,37808700.8,41.422668,LOS
48.791458,37808601.3,41.42408,LOS
48.925468,37808501.4,41.42548,LOS
47.893669,37808401.73,41.426888,LOS
48.642937,37808302.14,41.428291,LOS
47.709839,37808197.22,41.429707,LOS
46.930801,37808097.73,41.43111,LOS
48.061726,37807998.31,41.432514,LOS
48.724735,37807898.75,41.433929,LOS
47.755707,37807799.17,41.435333,LOS
47.508358,37807694.3,41.436737,LOS
48.481522,37807594.96,41.438152,LOS
48.558716,37807495.54,41.439556,LOS
48.509457,37807396.11,41.440968,LOS
48.358612,37807296.58,41.442371,LOS
47.080021,37807191.65,41.443787,LOS
45.742924,37807092.08,41.445198,LOS
46.36314,37806992.55,41.446594,LOS
48.023781,37806892.89,41.448013,LOS
48.892105,37806793.66,41.449421,LOS
48.136311,37806688.57,41.450825,LOS
48.170208,37806589.17,41.452232,LOS
47.891315,37806489.65,41.453636,LOS
48.255764,37806390.18,41.455044,LOS
47.263935,37806284.9,41.456459,LOS
47.334885,37806185.73,41.45787,LOS
47.096317,37806086.21,41.45927,LOS
47.323196,37805986.59,41.46069,LOS
48.01614,37805887.22,41.462086,LOS
48.571213,37805782.44,41.463501,LOS
48.40744,37805682.57,41.464909,LOS
48.560902,37805582.87,41.466324,LOS
47.209534,37805483.36,41.467731,LOS
46.858582,37805383.65,41.469131,LOS
47.703934,37805278.7,41.470543,LOS
47.900383,37805179.05,41.471951,LOS
48.415627,37805078.91,41.473366,LOS
49.12635,37804979.09,41.474777,LOS
49.066551,37804879.67,41.476181,LOS
48.449078,37804779.84,41.477585,LOS
47.394447,37804674.54,41.479,LOS
47.248898,37804574.55,41.480408,LOS
47.067661,37804474.97,41.481827,LOS
47.749153,37804374.94,41.483234,LOS
48.025608,37804275.33,41.484638,LOS
48.110661,37804175.68,41.486053,LOS
48.237316,37804075.77,41.487461,LOS
48.286163,37803970.46,41.488869,LOS
48.584099,37803870.6,41.490284,LOS
47.556446,37803770.88,41.491692,LOS
47.262318,37803670.87,41.493103,LOS
46.774029,37803571.03,41.494514,LOS
46.669289,37803471.5,41.495922,LOS
47.356777,37803366.47,41.49733,LOS
47.040192,37803266.67,41.498745,LOS
46.909607,37803167.06,41.500156,LOS
46.279686,37803067.24,41.501572,LOS
45.975292,37802967.63,41.502975,LOS
45.836731,37802862.37,41.504387,LOS
45.646137,37802762.53,41.505795,LOS
45.652813,37802662.95,41.50721,LOS
46.300716,37802563.47,41.508617,LOS
46.982948,37802463.81,41.510025,LOS
47.040306,37802359.03,41.51144,LOS
47.162231,37802259.17,41.512844,LOS
47.808163,37802159.55,41.514256,LOS
47.255241,37802060.09,41.515663,LOS
47.102032,37801960.26,41.517078,LOS
47.28611,37801860.42,41.518494,LOS
48.433102,37801755.14,41.519905,LOS
47.948925,37801655.32,41.521313,LOS
47.859592,37801555.82,41.522724,LOS
47.908386,37801456.22,41.524132,LOS
48.031895,37801356.37,41.525539,LOS
47.840183,37801251.25,41.526962,LOS
47.829182,37801151.77,41.528362,LOS
47.972565,37801052.18,41.529774,LOS
48.006863,37800952.41,41.531189,LOS
47.15818,37800852.79,41.532608,LOS
47.286404,37800747.96,41.534016,LOS
47.283932,37800648.54,41.535427,LOS
48.665672,37800549.02,41.536831,LOS
47.708801,37800449.22,41.538246,LOS
46.351341,37800349.48,41.539658,LOS
46.820713,37800244.82,41.541077,LOS
46.808735,37800145.34,41.54248,LOS
45.316444,37800045.43,41.543896,LOS
45.614643,37799945.94,41.545307,LOS
46.167114,37799841.15,41.546715,LOS
45.495697,37799741.68,41.548134,LOS
45.35186,37799642.41,41.549549,LOS
46.197296,37799542.67,41.550957,LOS
47.446751,37799442.96,41.552368,LOS
48.597122,37799338.16,41.553783,LOS
48.43185,37799238.46,41.555191,LOS
48.012321,37799138.84,41.556599,LOS
47.712685,37799038.85,41.558018,LOS
47.0923,37798939.29,41.559425,LOS
47.149597,37798834.49,41.560841,LOS
47.660797,37798734.93,41.56226,LOS
47.399464,37798635.19,41.563663,LOS
47.527454,37798535.55,41.565075,LOS
46.873478,37798435.89,41.56649,LOS
46.431519,37798330.82,41.567902,LOS
46.150608,37798231.07,41.569317,LOS
46.050262,37798131.37,41.570724,LOS
46.591881,37798031.8,41.572144,LOS
46.8783,37797926.77,41.573551,LOS
46.11235,37797827.12,41.574963,LOS
45.527222,37797727.78,41.576378,LOS
44.743057,37797628.01,41.577785,LOS
45.743477,37797528.33,41.579193,LOS
46.25325,37797423.17,41.580612,LOS
45.953102,37797323.43,41.582027,LOS
45.907387,37797223.6,41.58345,LOS
46.802464,37797124.29,41.584854,LOS
46.933601,37797024.37,41.586273,LOS
46.81971,37796924.97,41.587685,LOS
45.912182,37796820.25,41.5891,LOS
45.21616,37796720.49,41.590511,LOS
44.950211,37796620.96,41.591915,LOS
45.309788,37796521.51,41.593334,LOS
46.108017,37796416.61,41.594753,LOS
46.407322,37796317.01,41.596165,LOS
47.247456,37796217.41,41.59758,LOS
47.429016,37796117.65,41.598995,LOS
47.083912,37796012.8,41.600407,LOS
46.646172,37795913.07,41.601822,LOS
47.213726,37795813.33,41.603233,LOS
47.165577,37795713.75,41.604652,LOS
47.088963,37795614.24,41.606052,LOS
47.403141,37795509.03,41.607471,LOS
47.604458,37795409.52,41.608891,LOS
47.56337,37795309.7,41.610298,LOS
46.273174,37795209.79,41.611713,LOS
45.508278,37795110.32,41.613132,LOS
46.944813,37795005.2,41.614544,LOS
47.874084,37794905.79,41.615959,LOS
48.272625,37794806.16,41.617374,LOS
48.075935,37794706.49,41.61879,LOS
47.517143,37794601.73,41.620197,LOS
47.255192,37794502.14,41.62162,LOS
47.215752,37794402.47,41.623035,LOS
47.445393,37794302.65,41.624447,LOS
48.055714,37794202.95,41.625862,LOS
48.347832,37794097.8,41.627281,LOS
48.486996,37793997.87,41.628693,LOS
48.55711,37793898.08,41.630112,LOS
48.047245,37793798.6,41.631519,LOS
47.990517,37793698.76,41.632935,LOS
48.465458,37793593.68,41.634357,LOS
47.984966,37793494.11,41.635761,LOS
48.188587,37793394.03,41.637177,LOS
48.478962,37793294.25,41.638599,LOS
48.55579,37793194.53,41.640018,LOS
48.179268,37793094.84,41.641426,LOS
48.177643,37792989.83,41.642838,LOS
48.396046,37792890.16,41.644249,LOS
47.340496,37792790.55,41.645664,LOS
45.934673,37792691.18,41.647087,LOS
47.790928,37792586.01,41.648495,LOS
48.909401,37792486.36,41.649918,LOS
47.669838,37792386.35,41.651333,LOS
46.520939,37792286.54,41.652748,LOS
46.732399,37792186.92,41.654163,LOS
48.117531,37792081.42,41.655575,LOS
48.752495,37791982.08,41.656994,LOS
49.017197,37791882.84,41.658417,LOS
47.771946,37791782.99,41.659828,LOS
46.21843,37791683.35,41.661243,LOS
46.204197,37791578.13,41.662655,LOS
47.393009,37791478.1,41.66407,LOS
47.449711,37791378.17,41.665493,LOS
47.872929,37791278.52,41.666908,LOS
48.015942,37791178.61,41.66832,LOS
46.7005,37791073.73,41.669739,LOS
46.478542,37790973.74,41.671146,LOS
46.923508,37790874.08,41.672569,LOS
46.899258,37790774.0,41.673985,LOS
47.458462,37790674.14,41.675407,LOS
46.303329,37790568.62,41.676811,LOS
46.849911,37790468.94,41.67823,LOS
46.459637,37790368.98,41.679653,LOS
45.652355,37790268.91,41.681065,LOS
45.329807,37790169.0,41.682484,LOS
45.999794,37790069.02,41.683899,LOS
46.033768,37789963.81,41.685314,LOS
46.464603,37789863.79,41.686733,LOS
46.644005,37789763.72,41.688148,LOS
46.789558,37789663.94,41.689571,LOS
47.548302,37789564.14,41.690979,LOS
47.080624,37789464.3,41.692402,LOS
46.888889,37789359.16,41.69381,LOS
46.886871,37789259.34,41.695229,LOS
46.232475,37789159.51,41.696655,LOS
47.595291,37789059.86,41.698071,LOS
48.451717,37788959.76,41.69949,LOS
47.883839,37788854.55,41.700909,LOS
47.805447,37788754.75,41.70232,LOS
48.181515,37788654.99,41.703739,LOS
48.880234,37788554.88,41.705158,LOS
48.188911,37788455.12,41.706566,LOS
48.143867,37788354.97,41.707989,LOS
48.354557,37788250.15,41.709412,LOS
47.955021,37788150.29,41.710827,LOS
47.802944,37788050.65,41.712238,LOS
47.667332,37787950.92,41.713654,LOS
48.039993,37787845.77,41.715076,LOS
47.653042,37787745.98,41.716488,LOS
48.823971,37787646.15,41.717907,LOS
49.511913,37787546.42,41.719326,LOS
49.117336,37787446.76,41.720741,LOS
47.653278,37787347.28,41.72216,LOS
47.703323,37787242.22,41.723579,LOS
48.611061,37787142.28,41.724998,LOS
49.110634,37787042.44,41.726421,LOS
48.456711,37786942.73,41.727829,LOS
47.083099,37786837.67,41.729252,LOS
46.190674,37786737.97,41.730671,LOS
47.812111,37786638.09,41.732082,LOS
48.259972,37786538.04,41.733509,LOS
49.379757,37786438.37,41.734921,LOS
49.51223,37786333.14,41.736343,LOS
49.126606,37786233.57,41.737766,LOS
49.133663,37786133.77,41.739174,LOS
48.697643,37786034.24,41.740597,LOS
48.358059,37785934.34,41.742016,LOS
48.264488,37785829.35,41.743431,LOS
48.600723,37785729.56,41.744854,LOS
47.448608,37785629.71,41.746273,LOS
47.407219,37785529.92,41.747688,LOS
47.317558,37785429.81,41.749107,LOS
47.952885,37785324.48,41.750526,LOS
48.586689,37785224.65,41.751949,LOS
47.91621,37785124.9,41.753368,LOS
48.067631,37785025.12,41.754791,LOS
48.226704,37784919.92,41.75621,LOS
47.84613,37784820.19,41.757626,LOS
47.637486,37784720.49,41.759041,LOS
47.356407,37784621.0,41.760464,LOS
47.135471,37784521.15,41.761883,LOS
46.704033,37784415.75,41.763302,LOS
46.36478,37784315.75,41.764717,LOS
46.428391,37784215.75,41.76614,LOS
45.850197,37784116.28,41.767567,LOS
46.31041,37784016.53,41.768978,LOS
46.857174,37783911.3,41.770397,LOS
46.483692,37783811.5,41.771816,LOS
46.319439,37783711.36,41.773239,LOS
47.287903,37783611.43,41.774651,LOS
47.828609,37783511.63,41.776073,LOS
47.111599,37783406.66,41.777504,LOS
46.676735,37783306.94,41.778915,LOS
48.278332,37783207.38,41.780334,LOS
48.157928,37783107.46,41.781757,LOS
47.190643,37783007.37,41.783176,LOS
46.958736,37782902.11,41.784603,LOS
46.187252,37782802.41,41.786018,LOS
47.506016,37782702.67,41.787434,LOS
48.384708,37782602.86,41.788857,LOS
48.516651,37782503.18,41.790272,LOS
48.075329,37782398.17,41.791698,LOS
48.871048,37782298.25,41.793118,LOS
49.328579,37782198.61,41.79454,LOS
49.296543,37782098.84,41.795956,LOS
49.02758,37781993.93,41.797379,LOS
48.525391,37781894.21,41.798801,LOS
48.13242,37781794.31,41.80022,LOS
48.626808,37781694.6,41.801636,LOS
48.640312,37781594.8,41.803059,LOS
48.91692,37781489.43,41.804478,LOS
47.973606,37781389.74,41.805904,LOS
47.827763,37781289.92,41.80732,LOS
48.727306,37781189.94,41.808743,LOS
49.203289,37781090.16,41.810162,LOS
49.121494,37780985.0,41.811584,LOS
48.759384,37780885.15,41.813004,LOS
48.791187,37780785.12,41.814419,LOS
48.735699,37780685.39,41.815838,LOS
47.710262,37780585.29,41.817268,LOS
48.073887,37780480.22,41.818684,LOS
48.364399,37780380.45,41.820114,LOS
49.15398,37780280.85,41.821529,LOS
48.393501,37780180.94,41.822948,LOS
48.895298,37780075.77,41.824368,LOS
48.754608,37779976.04,41.825794,LOS
48.900677,37779876.1,41.827217,LOS
48.994053,37779776.15,41.828636,LOS
49.592072,37779676.44,41.830051,LOS
48.18829,37779571.41,41.831478,LOS
47.686165,37779471.4,41.832901,LOS
48.099094,37779371.44,41.83432,LOS
48.034039,37779271.67,41.835743,LOS
47.401524,37779171.72,41.837162,LOS
48.132507,37779066.44,41.838589,LOS
48.180538,37778966.72,41.840012,LOS
48.081078,37778866.65,41.841431,LOS
47.554417,37778766.55,41.842854,LOS
47.650257,37778666.66,41.844273,LOS
47.794205,37778561.7,41.845695,LOS
47.779076,37778461.86,41.847122,LOS
48.063538,37778362.07,41.848537,LOS
48.134789,37778262.07,41.849964,LOS
47.871494,37778162.08,41.851383,LOS
48.432007,37778056.89,41.85281,LOS
49.345203,37777957.14,41.854229,LOS
49.31823,37777857.15,41.855648,LOS
48.2071,37777757.32,41.857071,LOS
47.582962,37777657.49,41.858494,LOS
46.602238,37777552.27,41.859921,LOS
46.505322,37777452.21,41.86134,LOS
47.229172,37777352.56,41.862766,LOS
47.685555,37777252.51,41.864185,LOS
48.475708,37777152.69,41.865608,LOS
48.155193,37777047.18,41.867035,LOS
47.302464,37776947.36,41.868454,LOS
47.119968,37776847.51,41.869877,LOS
47.475578,37776747.9,41.871296,LOS
47.67728,37776648.16,41.872719,LOS
47.422295,37776542.83,41.874142,LOS
47.03373,37776442.77,41.875572,LOS
46.935909,37776342.66,41.876987,LOS
48.133179,37776242.84,41.878422,LOS
47.871906,37776142.86,41.879829,LOS
47.920307,37776037.44,41.88126,LOS
47.87867,37775937.78,41.882683,LOS
48.270245,37775838.12,41.884098,LOS
48.110748,37775738.34,41.885529,LOS
47.697376,37775638.41,41.886944,LOS
48.255043,37775533.29,41.888374,LOS
49.061401,37775433.42,41.889801,LOS
48.251408,37775333.53,41.891224,LOS
46.973469,37775233.51,41.892643,LOS
46.549496,37775128.51,41.894066,LOS
47.36882,37775028.44,41.895489,LOS
48.506691,37774928.62,41.896915,LOS
48.795834,37774828.89,41.898335,LOS
48.192554,37774729.05,41.899757,LOS
47.185665,37774623.59,41.90118,LOS
47.215298,37774524.14,41.902603,LOS
47.802917,37774424.16,41.904034,LOS
48.199257,37774324.28,41.90546,LOS
47.502102,37774218.97,41.906879,LOS
47.08889,37774119.1,41.908302,LOS
46.898037,37774019.06,41.909725,LOS
48.300438,37773919.15,41.911148,LOS
48.424229,37773819.03,41.912575,LOS
48.320976,37773713.83,41.913998,LOS
47.82053,37773613.93,41.915428,LOS
46.857059,37773514.25,41.916851,LOS
