C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
49.753586,36148662.54,62.004852,MP
49.494774,36148625.71,62.005547,MP
48.691177,36148589.05,62.006248,MP
49.004631,36148547.26,62.006935,MP
48.831284,36148510.65,62.007633,MP
49.064823,36148474.07,62.008331,MP
49.194004,36148432.25,62.009026,MP
49.245636,36148395.74,62.009731,MP
49.446854,36148359.28,62.010418,MP
50.050381,36148322.59,62.011108,MP
50.420574,36148280.6,62.011814,MP
50.815079,36148243.97,62.012508,MP
50.820053,36148207.43,62.013203,MP
50.302013,36148170.81,62.013901,MP
49.027294,36148128.63,62.014591,MP
48.851704,36148092.1,62.015289,MP
49.655521,36148055.39,62.015984,MP
50.312405,36148018.78,62.016685,MP
50.955902,36147976.95,62.01738,MP
51.302212,36147939.95,62.018078,MP
51.385399,36147903.4,62.018772,MP
51.415318,36147866.67,62.019478,MP
50.737003,36147824.99,62.020168,MP
51.037025,36147788.35,62.020863,MP
50.931625,36147751.91,62.021561,MP
50.901855,36147709.6,62.022266,MP
51.093105,36147672.73,62.022961,MP
51.177685,36147636.03,62.023655,MP
51.246078,36147599.64,62.024345,MP
51.349579,36147557.63,62.025047,MP
51.670071,36147521.09,62.025749,MP
51.15591,36147484.29,62.026451,MP
51.198227,36147447.8,62.027145,MP
51.417709,36147405.7,62.02784,MP
51.610172,36147369.01,62.028538,MP
50.792355,36147332.18,62.029232,MP
50.253334,36147295.32,62.029926,MP
49.562759,36147253.35,62.030628,MP
48.499321,36147216.8,62.03133,MP
48.835865,36147180.13,62.032017,MP
49.227772,36147138.32,62.032722,MP
50.617435,36147101.71,62.033417,MP
51.252274,36147065.23,62.034111,MP
51.693832,36147028.54,62.034817,MP
51.546532,36146986.47,62.035515,MP
50.86417,36146949.73,62.036221,MP
50.450115,36146913.09,62.036911,MP
50.250275,36146876.61,62.037609,MP
50.669022,36146834.73,62.038307,MP
50.875595,36146798.1,62.039013,MP
50.893848,36146761.53,62.039707,MP
50.810215,36146719.29,62.040405,MP
50.327511,36146682.52,62.0411,MP
49.70002,36146645.96,62.041794,MP
49.352806,36146609.35,62.0425,MP
48.776474,36146567.42,62.043198,MP
48.588371,36146530.88,62.043903,MP
48.984451,36146494.04,62.044594,MP
49.323536,36146451.96,62.045292,MP
49.88765,36146415.17,62.045998,MP
49.994686,36146378.65,62.046696,MP
50.124088,36146341.92,62.04739,MP
50.105515,36146299.92,62.048096,MP
50.18293,36146263.4,62.048786,MP
50.224468,36146227.07,62.049496,MP
49.687405,36146184.98,62.050182,MP
49.079906,36146148.12,62.050888,MP
48.282833,36146111.48,62.051594,MP
47.506168,36146074.76,62.052288,MP
48.451496,36146032.73,62.05299,MP
49.193115,36145996.01,62.053696,MP
50.076141,36145959.2,62.054394,MP
50.512238,36145917.57,62.055096,MP
51.181984,36145880.75,62.055782,MP
51.293739,36145844.18,62.056499,MP
51.807484,36145807.6,62.057201,MP
51.599812,36145765.72,62.057896,MP
51.937233,36145729.27,62.05859,MP
51.786568,36145692.78,62.059292,MP
51.943863,36145650.59,62.059994,MP
51.77565,36145614.03,62.060699,MP
51.842449,36145577.52,62.061398,MP
52.249435,36145540.76,62.062099,MP
51.695202,36145498.67,62.062794,MP
51.481308,36145461.98,62.063496,MP
51.455509,36145425.34,62.064201,MP
51.50832,36145383.56,62.064896,MP
51.882668,36145347.03,62.065609,MP
51.726784,36145310.56,62.066299,MP
51.835907,36145268.69,62.067005,MP
51.716274,36145232.07,62.067703,MP
51.450691,36145195.35,62.068409,MP
51.38546,36145158.71,62.069111,MP
51.265991,36145116.41,62.069805,MP
50.964966,36145079.72,62.070511,MP
50.164337,36145043.18,62.071213,MP
49.910164,36145006.28,62.071903,MP
49.529835,36144964.19,62.072613,MP
49.306614,36144927.37,62.073318,MP
49.658073,36144890.77,62.074017,MP
50.343536,36144848.91,62.074726,MP
51.148869,36144811.94,62.07542,MP
50.994106,36144775.41,62.076118,MP
50.581635,36144738.7,62.076828,MP
50.71719,36144696.39,62.07753,MP
51.051388,36144659.54,62.078239,MP
50.671921,36144622.7,62.078941,MP
50.829594,36144580.54,62.079636,MP
50.401394,36144543.88,62.080338,MP
49.742619,36144506.9,62.081047,MP
49.990025,36144470.1,62.081741,MP
50.474949,36144427.89,62.082443,MP
50.737003,36144391.14,62.083149,MP
51.025623,36144354.41,62.083851,MP
51.403938,36144317.52,62.084557,MP
51.566586,36144274.91,62.085255,MP
51.874836,36144238.23,62.085957,MP
52.09589,36144201.53,62.086666,MP
51.855701,36144164.67,62.087368,MP
51.879601,36144122.12,62.088062,MP
51.614468,36144085.43,62.088768,MP
52.070786,36144048.45,62.089474,MP
52.092098,36144011.41,62.090176,MP
52.270294,36143968.89,62.09087,MP
52.0886,36143932.16,62.091583,MP
51.892693,36143895.12,62.092293,MP
52.147102,36143858.11,62.092999,MP
51.576237,36143815.59,62.093693,MP
51.639538,36143778.79,62.094398,MP
51.774319,36143742.07,62.0951,MP
51.371365,36143705.17,62.095806,MP
51.182041,36143662.92,62.096512,MP
51.182041,36143626.01,62.097218,MP
51.241364,36143588.88,62.097923,MP
51.316387,36143551.83,62.098621,MP
51.472919,36143509.44,62.099327,MP
51.349518,36143472.56,62.100033,MP
51.216694,36143435.63,62.100742,MP
51.470249,36143398.72,62.10144,MP
51.249382,36143356.54,62.102142,MP
51.371548,36143319.88,62.102848,MP
51.100002,36143283.07,62.103558,MP
51.010059,36143246.4,62.104263,MP
51.216049,36143204.43,62.104961,MP
51.399784,36143167.48,62.105667,MP
51.609852,36143130.58,62.10638,MP
51.57217,36143088.46,62.107079,MP
51.941582,36143051.54,62.107777,MP
51.36179,36143014.66,62.108486,MP
50.889496,36142972.47,62.109196,MP
50.601204,36142935.77,62.109898,MP
49.841835,36142898.89,62.110603,MP
49.835018,36142862.02,62.111309,MP
50.23135,36142819.83,62.112019,MP
49.797302,36142783.0,62.112724,MP
49.181709,36142746.08,62.113419,MP
49.178234,36142709.11,62.114132,MP
49.315449,36142666.56,62.11483,MP
49.901066,36142629.74,62.115536,MP
50.013695,36142592.55,62.116249,MP
50.026829,36142555.47,62.116959,MP
49.872066,36142513.14,62.117653,MP
49.927414,36142476.07,62.118359,MP
49.918453,36142439.28,62.119076,MP
50.35923,36142402.53,62.11977,MP
50.533157,36142360.37,62.12048,MP
50.218761,36142323.44,62.121185,MP
49.892071,36142286.51,62.121887,MP
49.569775,36142244.27,62.122597,MP
49.140327,36142207.72,62.123302,MP
49.005947,36142170.85,62.124012,MP
49.998997,36142128.53,62.124714,MP
50.405048,36142091.95,62.125427,MP
51.099888,36142054.95,62.126129,MP
51.132809,36142017.77,62.126842,MP
50.926247,36141975.64,62.127548,MP
50.919559,36141938.91,62.128254,MP
51.049412,36141902.03,62.12896,MP
50.673111,36141865.04,62.129669,MP
50.021641,36141822.87,62.130379,MP
49.431919,36141786.25,62.131077,MP
48.934174,36141749.24,62.131786,MP
50.155621,36141707.21,62.1325,MP
50.992657,36141670.23,62.133202,MP
51.462875,36141633.46,62.133907,MP
51.726322,36141591.32,62.134617,MP
51.707886,36141554.53,62.135323,MP
51.556072,36141517.67,62.136028,MP
51.225899,36141480.99,62.13673,MP
50.430561,36141438.87,62.137451,MP
49.696987,36141402.09,62.138149,MP
48.818001,36141365.12,62.138863,MP
48.438232,36141322.95,62.139568,MP
48.463509,36141285.94,62.140278,MP
48.768005,36141249.18,62.140987,MP
48.320091,36141206.92,62.141693,MP
48.721264,36141169.85,62.142399,MP
49.071022,36141132.64,62.143108,MP
49.024864,36141095.64,62.143822,MP
49.49049,36141053.36,62.14452,MP
50.173622,36141016.33,62.145237,MP
50.753109,36140979.38,62.14595,MP
51.295052,36140942.52,62.146648,MP
51.78857,36140900.17,62.147358,MP
52.085674,36140863.2,62.148064,MP
52.478977,36140826.41,62.148773,MP
52.297764,36140784.37,62.149475,MP
51.980492,36140747.58,62.150196,MP
51.501255,36140710.86,62.150906,MP
50.898041,36140673.87,62.151608,MP
50.676064,36140631.12,62.152317,MP
50.463474,36140594.05,62.153034,MP
49.516098,36140556.9,62.153736,MP
49.690388,36140519.74,62.154438,MP
50.094051,36140477.45,62.155159,MP
50.565079,36140440.6,62.155865,MP
50.751476,36140403.49,62.15657,MP
51.251328,36140361.37,62.157291,MP
51.04327,36140324.34,62.157993,MP
50.690544,36140287.3,62.15871,MP
50.190815,36140250.61,62.159409,MP
50.245949,36140208.36,62.160122,MP
49.638927,36140171.41,62.160835,MP
50.223579,36140134.5,62.161537,MP
50.854126,36140092.23,62.162254,MP
51.261021,36140055.37,62.16296,MP
50.880043,36140018.55,62.163677,MP
50.539032,36139981.46,62.164387,MP
50.015121,36139939.19,62.165092,MP
50.268951,36139902.19,62.165802,MP
50.403976,36139865.29,62.166519,MP
50.854015,36139822.91,62.167213,MP
51.473972,36139785.88,62.167934,MP
51.909454,36139748.81,62.16864,MP
51.565254,36139711.62,62.169361,MP
51.883144,36139669.03,62.170059,MP
52.005219,36139631.94,62.17078,MP
51.421818,36139594.51,62.17149,MP
51.124367,36139557.45,62.172203,MP
50.180244,36139514.9,62.172901,MP
49.116318,36139477.8,62.173618,MP
48.532612,36139440.61,62.174328,MP
49.713425,36139403.61,62.175045,MP
50.699966,36139360.84,62.175751,MP
51.174782,36139323.64,62.17646,MP
51.406017,36139286.65,62.17717,MP
51.558857,36139249.67,62.177883,MP
51.912815,36139207.4,62.178593,MP
51.580238,36139170.42,62.179302,MP
51.654003,36139133.31,62.180023,MP
51.397953,36139096.49,62.180729,MP
51.491581,36139054.21,62.181438,MP
51.409317,36139017.39,62.182159,MP
51.593426,36138980.22,62.182869,MP
51.260902,36138937.96,62.183571,MP
50.778439,36138900.98,62.18428,MP
50.563313,36138864.12,62.185001,MP
51.130566,36138821.6,62.185711,MP
51.197235,36138784.73,62.186417,MP
50.75037,36138747.55,62.187134,MP
50.956898,36138710.57,62.187847,MP
51.188381,36138668.01,62.18856,MP
51.08622,36138630.98,62.189274,MP
51.688026,36138594.03,62.18998,MP
51.562847,36138551.7,62.190689,MP
51.872593,36138514.87,62.191406,MP
52.238564,36138477.74,62.192127,MP
52.011742,36138440.51,62.192833,MP
51.853668,36138397.75,62.193542,MP
52.102833,36138360.74,62.194263,MP
51.773857,36138323.55,62.194965,MP
51.882668,36138286.23,62.195675,MP
51.288673,36138243.58,62.196396,MP
50.959713,36138206.46,62.197109,MP
50.887699,36138169.38,62.197826,MP
50.492012,36138126.77,62.198536,MP
50.41637,36138089.69,62.199257,MP
50.547832,36138052.38,62.199966,MP
50.773777,36138015.29,62.200668,MP
50.785233,36137978.24,62.201393,MP
51.161057,36137935.83,62.202103,MP
51.401066,36137898.67,62.202812,MP
51.527512,36137861.66,62.203529,MP
51.404854,36137819.16,62.204239,MP
51.128674,36137782.07,62.204952,MP
50.933052,36137745.04,62.205666,MP
50.660496,36137702.79,62.206375,MP
49.970146,36137665.68,62.207104,MP
50.215446,36137628.52,62.207813,MP
50.56321,36137591.49,62.208523,MP
50.534412,36137549.02,62.209232,MP
50.388508,36137511.87,62.209949,MP
50.689869,36137474.83,62.210659,MP
50.973602,36137432.1,62.21138,MP
50.673061,36137395.06,62.212097,MP
51.421757,36137357.89,62.212811,MP
51.825939,36137320.88,62.21352,MP
52.210064,36137278.42,62.214233,MP
52.125164,36137241.3,62.214947,MP
51.920296,36137204.11,62.215664,MP
51.692524,36137161.47,62.216385,MP
51.414093,36137124.29,62.217094,MP
50.929646,36137086.88,62.217804,MP
50.40115,36137049.64,62.218525,MP
50.062046,36137007.16,62.219246,MP
49.768631,36136970.05,62.219955,MP
49.692547,36136932.95,62.220665,MP
49.804913,36136895.74,62.221378,MP
49.561268,36136853.51,62.222092,MP
49.839775,36136816.18,62.222813,MP
49.804104,36136779.0,62.22353,MP
49.444695,36136741.95,62.224243,MP
49.513107,36136699.43,62.224953,MP
50.423115,36136662.2,62.225674,MP
50.902184,36136624.96,62.226383,MP
51.169102,36136582.48,62.227104,MP
51.156776,36136545.13,62.227821,MP
51.511887,36136507.89,62.228535,MP
51.640312,36136470.57,62.229248,MP
51.524494,36136428.03,62.229961,MP
51.241482,36136390.71,62.230679,MP
51.226135,36136353.33,62.231403,MP
50.836895,36136316.31,62.232113,MP
50.955627,36136273.79,62.232834,MP
51.260368,36136236.52,62.23354,MP
51.08099,36136199.31,62.234261,MP
51.06461,36136156.83,62.234985,MP
50.477524,36136119.69,62.235691,MP
49.96101,36136082.43,62.236412,MP
49.645206,36136045.18,62.237125,MP
49.609955,36136002.79,62.237846,MP
49.538647,36135965.61,62.238564,MP
49.261196,36135928.63,62.239273,MP
49.051441,36135885.86,62.239998,MP
49.504467,36135848.58,62.240715,MP
49.305054,36135811.43,62.241428,MP
49.411972,36135774.37,62.242142,MP
49.691425,36135731.78,62.242867,MP
49.834591,36135694.46,62.243576,MP
49.353615,36135656.97,62.244293,MP
49.286915,36135619.43,62.24501,MP
50.172146,36135576.91,62.245728,MP
49.985012,36135539.46,62.246445,MP
50.585949,36135502.33,62.247162,MP
50.806957,36135464.98,62.247879,MP
50.948566,36135422.26,62.248592,MP
50.908295,36135384.99,62.249306,MP
51.050766,36135347.81,62.250031,MP
50.865685,36135305.21,62.250755,MP
51.403084,36135267.96,62.251472,MP
51.639668,36135230.55,62.252182,MP
52.00473,36135193.24,62.252907,MP
52.139515,36135150.8,62.253624,MP
52.015881,36135113.34,62.254333,MP
51.679886,36135075.59,62.255058,MP
50.905731,36135038.28,62.255772,MP
50.154148,36134995.63,62.256489,MP
49.998108,36134958.28,62.25721,MP
49.080776,36134920.76,62.257923,MP
49.277382,36134883.2,62.258636,MP
50.044582,36134840.38,62.259361,MP
51.053532,36134803.09,62.260075,MP
51.008495,36134765.7,62.260799,MP
51.734154,36134728.45,62.261517,MP
51.344028,36134685.85,62.262238,MP
51.291771,36134648.53,62.262959,MP
50.819248,36134610.99,62.263668,MP
50.803596,36134573.59,62.264393,MP
50.752792,36134530.8,62.26511,MP
50.622246,36134493.61,62.26582,MP
50.70784,36134456.22,62.266544,MP
50.919559,36134419.01,62.267269,MP
50.592045,36134376.34,62.267979,MP
50.810429,36134339.06,62.268711,MP
51.155621,36134301.81,62.269428,MP
51.065174,36134259.26,62.270145,MP
50.960266,36134221.97,62.270863,MP
51.440571,36134184.84,62.271587,MP
51.176292,36134147.6,62.272305,MP
50.732857,36134104.85,62.273018,MP
50.729393,36134067.37,62.273743,MP
51.185181,36134030.01,62.274456,MP
50.929646,36133992.69,62.275181,MP
50.978374,36133950.01,62.275906,MP
51.36409,36133912.45,62.276615,MP
51.786903,36133875.06,62.277336,MP
51.774055,36133832.4,62.278057,MP
51.695789,36133795.24,62.27877,MP
51.585777,36133757.76,62.279495,MP
51.401432,36133720.26,62.280216,MP
51.45916,36133677.19,62.280937,MP
51.259777,36133639.94,62.281654,MP
50.734169,36133602.29,62.282379,MP
50.240261,36133564.98,62.283104,MP
50.781731,36133522.1,62.283821,MP
50.959217,36133484.61,62.284534,MP
50.986485,36133447.3,62.285259,MP
51.054211,36133409.64,62.285984,MP
51.204472,36133366.74,62.286705,MP
51.240952,36133329.52,62.287426,MP
50.674458,36133292.18,62.288143,MP
50.10392,36133254.89,62.288868,MP
49.973812,36133212.07,62.289581,MP
50.218575,36133174.4,62.290302,MP
50.861141,36133136.9,62.291019,MP
50.691898,36133099.43,62.291744,MP
51.005592,36133056.45,62.292465,MP
51.007435,36133018.98,62.29319,MP
50.896244,36132981.62,62.293915,MP
51.386189,36132944.32,62.294632,MP
51.077129,36132901.4,62.295345,MP
51.088154,36132864.15,62.29607,MP
51.457241,36132826.61,62.296795,MP
51.153889,36132789.17,62.297512,MP
50.847439,36132746.4,62.298248,MP
50.739368,36132708.98,62.298962,MP
50.5952,36132671.48,62.299679,MP
50.841087,36132634.13,62.300404,MP
50.827179,36132591.03,62.301128,MP
51.167652,36132553.66,62.301846,MP
50.696838,36132515.94,62.302574,MP
50.699497,36132478.37,62.303291,MP
50.456322,36132435.55,62.304016,MP
50.964024,36132398.02,62.304741,MP
51.409195,36132360.47,62.305458,MP
51.663456,36132323.02,62.306171,MP
51.626339,36132280.12,62.306896,MP
51.600834,36132242.75,62.307621,MP
51.769337,36132205.4,62.308346,MP
51.880417,36132162.48,62.309063,MP
51.580238,36132125.06,62.309788,MP
51.671371,36132087.79,62.310509,MP
51.068569,36132050.14,62.311234,MP
50.71719,36132007.32,62.311954,MP
49.861019,36131969.82,62.312675,MP
50.146049,36131932.47,62.3134,MP
50.952042,36131895.11,62.314125,MP
51.036633,36131852.5,62.314846,MP
50.63953,36131814.88,62.315571,MP
49.907204,36131777.4,62.316292,MP
49.038349,36131739.84,62.317013,MP
49.431061,36131696.82,62.317741,MP
50.408703,36131659.29,62.318466,MP
50.874454,36131621.69,62.319183,MP
51.274883,36131584.01,62.319908,MP
51.755615,36131540.83,62.320633,MP
51.777843,36131503.24,62.321358,MP
51.882462,36131465.76,62.322075,MP
51.907879,36131427.97,62.322803,MP
51.762772,36131384.95,62.323528,MP
51.223083,36131347.45,62.324245,MP
51.110622,36131309.96,62.324978,MP
51.314888,36131272.38,62.325703,MP
51.211018,36131229.34,62.326431,MP
51.14904,36131191.6,62.327152,MP
50.89069,36131153.7,62.327873,MP
50.740421,36131115.96,62.328587,MP
50.059208,36131078.31,62.329315,MP
49.471813,36131035.27,62.33004,MP
50.586456,36130997.8,62.330769,MP
51.093277,36130959.96,62.33149,MP
51.586861,36130922.35,62.332226,MP
51.509697,36130879.37,62.332939,MP
51.862137,36130841.73,62.333664,MP
51.492203,36130804.04,62.334389,MP
51.516399,36130766.47,62.33511,MP
51.235241,36130728.73,62.335838,MP
50.614063,36130685.94,62.336567,MP
49.73679,36130648.23,62.337288,MP
49.760239,36130610.52,62.338017,MP
49.665119,36130572.94,62.338734,MP
50.388168,36130529.83,62.339458,MP
50.85677,36130491.98,62.340187,MP
50.784328,36130454.43,62.340912,MP
50.803009,36130416.64,62.341633,MP
49.852448,36130373.64,62.342361,MP
50.328037,36130336.0,62.343079,MP
50.437675,36130298.33,62.343811,MP
50.751213,36130260.64,62.344536,MP
51.027309,36130217.71,62.345261,MP
50.959328,36130180.18,62.345985,MP
50.450901,36130142.57,62.346718,MP
50.485756,36130099.62,62.347443,MP
50.736691,36130061.85,62.348167,MP
50.73811,36130023.98,62.348892,MP
50.595554,36129986.41,62.349613,MP
50.36768,36129948.61,62.350342,MP
49.886303,36129905.35,62.351067,MP
49.741821,36129867.57,62.351795,MP
49.89307,36129829.81,62.35252,MP
49.391762,36129792.05,62.353249,MP
49.569614,36129754.28,62.35397,MP
49.522362,36129711.4,62.354694,MP
49.477386,36129673.78,62.355427,MP
50.800022,36129636.09,62.356144,MP
51.808418,36129598.45,62.356876,MP
51.865803,36129555.35,62.357605,MP
51.148235,36129517.41,62.35833,MP
49.969837,36129479.57,62.359051,MP
49.500294,36129441.87,62.359783,MP
49.970764,36129398.76,62.360508,MP
50.374691,36129361.02,62.361233,MP
50.477177,36129323.12,62.361961,MP
51.246254,36129285.41,62.362686,MP
51.398808,36129242.16,62.363419,MP
50.945755,36129204.53,62.364147,MP
51.21207,36129166.83,62.364864,MP
51.669422,36129129.13,62.365601,MP
52.039257,36129091.43,62.366322,MP
51.998848,36129048.18,62.36705,MP
52.262413,36129010.51,62.367775,MP
51.956661,36128972.78,62.368507,MP
52.069008,36128934.78,62.369221,MP
51.83321,36128891.79,62.369961,MP
51.669357,36128853.65,62.370686,MP
51.404182,36128815.85,62.371418,MP
51.475899,36128778.06,62.372143,MP
51.22068,36128740.2,62.372871,MP
51.547352,36128697.05,62.373592,MP
51.760715,36128659.31,62.374329,MP
51.871098,36128621.35,62.375057,MP
51.651802,36128583.56,62.37579,MP
51.580429,36128540.36,62.376514,MP
51.233711,36128502.53,62.377235,MP
51.151466,36128464.52,62.37796,MP
51.563545,36128426.74,62.378696,MP
51.889755,36128388.75,62.379421,MP
52.018833,36128345.74,62.380146,MP
51.83469,36128308.03,62.380871,MP
51.796913,36128270.1,62.381607,MP
51.4314,36128232.15,62.382332,MP
51.405586,36128188.6,62.38306,MP
50.566292,36128150.56,62.383793,MP
49.654575,36128112.81,62.384521,MP
49.091564,36128074.67,62.385246,MP
49.502522,36128036.9,62.385979,MP
50.583969,36127993.7,62.386703,MP
51.006039,36127955.74,62.387432,MP
51.340233,36127918.12,62.388165,MP
51.541294,36127880.25,62.388893,MP
51.620045,36127842.39,62.389618,MP
51.696507,36127799.11,62.39035,MP
51.580112,36127761.16,62.391079,MP
51.752705,36127723.03,62.391811,MP
52.019955,36127685.31,62.39254,MP
51.894466,36127642.15,62.393272,MP
51.817474,36127604.33,62.394001,MP
51.248672,36127566.54,62.394726,MP
51.676048,36127528.5,62.395458,MP
51.526817,36127485.15,62.396183,MP
51.509197,36127447.46,62.396923,MP
50.876785,36127409.59,62.397652,MP
50.30011,36127371.67,62.398369,MP
50.43782,36127333.94,62.399109,MP
50.644466,36127290.77,62.39983,MP
50.663025,36127253.06,62.400558,MP
50.539284,36127215.32,62.401299,MP
50.631779,36127177.51,62.402027,MP
50.546272,36127134.26,62.402744,MP
50.412655,36127096.01,62.403484,MP
50.358315,36127058.25,62.404213,MP
50.663956,36127020.46,62.404942,MP
50.945702,36126977.15,62.405674,MP
50.593822,36126939.22,62.406399,MP
51.581577,36126901.33,62.407131,MP
51.61203,36126863.39,62.407871,MP
51.337162,36126825.55,62.408592,MP
50.528545,36126781.96,62.409332,MP
49.512032,36126744.12,62.410046,MP
48.942192,36126706.11,62.410782,MP
48.759789,36126667.98,62.411518,MP
49.059708,36126629.98,62.412254,MP
49.038563,36126586.6,62.412979,MP
49.480865,36126548.43,62.413704,MP
49.299847,36126510.3,62.41444,MP
49.483635,36126472.51,62.415169,MP
49.886478,36126434.62,62.415901,MP
50.389381,36126390.99,62.41663,MP
50.493702,36126353.13,62.41737,MP
51.103367,36126314.91,62.418098,MP
51.111023,36126276.92,62.418823,MP
50.867687,36126239.33,62.419559,MP
51.21172,36126196.16,62.420292,MP
51.797382,36126158.19,62.421021,MP
51.864174,36126120.35,62.421745,MP
51.944138,36126082.25,62.422493,MP
51.881847,36126039.1,62.423222,MP
51.790035,36126000.96,62.423946,MP
51.483669,36125962.95,62.424679,MP
51.421757,36125924.62,62.425407,MP
50.898476,36125886.63,62.42614,MP
50.18803,36125843.31,62.426876,MP
49.935429,36125805.44,62.427605,MP
50.096096,36125767.7,62.428349,MP
50.575855,36125729.69,62.42907,MP
51.009445,36125686.49,62.429798,MP
51.274944,36125648.44,62.430531,MP
51.145008,36125610.36,62.431259,MP
51.117947,36125572.39,62.431999,MP
51.541672,36125534.48,62.432732,MP
51.930893,36125491.22,62.43346,MP
51.970329,36125453.36,62.4342,MP
51.930618,36125415.51,62.434929,MP
51.871914,36125377.87,62.435661,MP
51.187157,36125334.86,62.43639,MP
51.49239,36125296.88,62.43713,MP
51.5228,36125258.77,62.437862,MP
51.097263,36125220.82,62.438591,MP
50.484215,36125177.45,62.439323,MP
50.01432,36125139.75,62.440056,MP
49.564171,36125101.74,62.440792,MP
49.989803,36125063.75,62.441528,MP
50.281727,36125020.27,62.442268,MP
50.572765,36124981.87,62.442989,MP
51.164989,36124943.96,62.443718,MP
51.316086,36124905.83,62.444458,MP
51.101601,36124867.66,62.445194,MP
51.294693,36124824.07,62.445923,MP
51.241184,36124786.13,62.446659,MP
50.45356,36124747.66,62.447388,MP
49.964275,36124709.75,62.448124,MP
49.59605,36124671.95,62.448856,MP
49.811001,36124634.11,62.449596,MP
50.469803,36124590.81,62.450325,MP
51.026184,36124552.86,62.451061,MP
51.21693,36124514.65,62.45179,MP
50.906219,36124476.91,62.45253,MP
51.2416,36124433.7,62.453262,MP
51.447975,36124395.85,62.453991,MP
51.606396,36124358.09,62.454731,MP
51.717129,36124314.82,62.455467,MP
50.89156,36124276.95,62.456196,MP
50.015747,36124239.3,62.456936,MP
49.493305,36124201.31,62.457668,MP
49.576279,36124157.98,62.458397,MP
50.456566,36124120.21,62.459137,MP
50.750107,36124082.23,62.459869,MP
51.409931,36124044.25,62.460602,MP
51.253216,36124006.45,62.461334,MP
50.98904,36123963.14,62.462074,MP
50.474007,36123925.12,62.462803,MP
50.346371,36123886.94,62.463551,MP
50.776424,36123848.96,62.464275,MP
51.153774,36123805.48,62.465012,MP
51.308662,36123767.35,62.465744,MP
51.295826,36123729.39,62.46648,MP
51.108223,36123691.39,62.467216,MP
50.744522,36123648.03,62.467945,MP
50.175426,36123610.03,62.468685,MP
49.732056,36123572.0,62.469421,MP
49.251755,36123533.95,62.470161,MP
48.894707,36123495.65,62.47089,MP
48.842339,36123452.4,62.471626,MP
48.900501,36123414.36,62.472363,MP
48.518024,36123376.55,62.473103,MP
48.468357,36123338.3,62.473843,MP
48.58617,36123295.0,62.474571,MP
48.685253,36123257.38,62.475304,MP
49.280632,36123219.54,62.476044,MP
49.664417,36123181.43,62.476788,MP
49.547672,36123138.19,62.477509,MP
48.970074,36123100.04,62.478249,MP
49.029404,36123061.99,62.478985,MP
49.130737,36123023.85,62.479729,MP
49.036774,36122985.73,62.480457,MP
49.118469,36122942.27,62.481197,MP
49.281162,36122904.11,62.48193,MP
49.169998,36122865.78,62.482674,MP
49.637577,36122827.69,62.483406,MP
50.045841,36122784.28,62.484138,MP
49.57111,36122746.46,62.484879,MP
49.926102,36122708.04,62.485615,MP
49.72031,36122669.66,62.486351,MP
49.510319,36122631.46,62.487087,MP
49.897068,36122587.84,62.48782,MP
49.561188,36122549.77,62.48856,MP
49.684586,36122511.5,62.489296,MP
49.953609,36122473.16,62.490032,MP
50.393803,36122434.84,62.490765,MP
50.272118,36122391.18,62.491501,MP
50.104511,36122353.03,62.492252,MP
49.992775,36122314.86,62.492981,MP
50.357494,36122276.89,62.493717,MP
50.687374,36122238.9,62.494457,MP
51.435276,36122195.53,62.495193,MP
51.911579,36122157.35,62.495922,MP
52.176506,36122119.32,62.496662,MP
52.361111,36122081.19,62.497398,MP
52.142765,36122043.05,62.498142,MP
52.222488,36121999.77,62.498875,MP
52.035519,36121961.73,62.499619,MP
52.120632,36121923.51,62.500359,MP
51.970402,36121885.42,62.501087,MP
52.167629,36121841.68,62.501823,MP
52.215572,36121803.52,62.502567,MP
52.441219,36121765.71,62.503304,MP
52.448109,36121727.65,62.504044,MP
52.568924,36121684.25,62.50478,MP
51.80534,36121646.19,62.50552,MP
51.95306,36121608.18,62.506248,MP
51.286831,36121570.16,62.506996,MP
50.763985,36121526.62,62.507736,MP
49.959995,36121488.23,62.508472,MP
49.346355,36121450.4,62.509205,MP
49.813389,36121412.2,62.509945,MP
50.385303,36121368.55,62.510681,MP
50.834476,36121330.5,62.511421,MP
50.917316,36121292.39,62.512161,MP
50.900166,36121254.09,62.512897,MP
50.854286,36121216.13,62.513638,MP
51.206635,36121172.61,62.51437,MP
51.210083,36121134.41,62.515118,MP
50.899239,36121096.33,62.515854,MP
50.476879,36121058.17,62.516594,MP
49.882229,36121020.19,62.517338,MP
49.314304,36120976.75,62.518074,MP
50.385014,36120938.72,62.518814,MP
50.829483,36120900.32,62.519547,MP
51.1362,36120862.29,62.520287,MP
51.533546,36120819.06,62.521034,MP
51.951744,36120781.27,62.521763,MP
52.065884,36120743.15,62.522507,MP
52.252918,36120705.3,62.523243,MP
51.960819,36120661.79,62.523987,MP
51.395695,36120623.78,62.524723,MP
51.47646,36120585.62,62.525463,MP
51.096352,36120547.77,62.526199,MP
50.691116,36120504.73,62.526943,MP
50.567608,36120466.87,62.527683,MP
51.08622,36120428.67,62.528419,MP
51.252094,36120390.7,62.529163,MP
51.391975,36120347.36,62.529903,MP
51.290699,36120309.82,62.530636,MP
50.740211,36120272.0,62.531384,MP
